200000,13,5.881919,2.8320870399475098
200000,14,6.371745,3.134178876876831
200000,15,6.301801,3.2665369510650635
200000,16,6.399254,3.413961887359619
200000,17,6.696678,3.6409621238708496
200000,18,6.918421,3.854006052017212
200000,19,7.003625,4.051997900009155
200000,20,7.291931,4.2516820430755615
200000,21,7.312254,4.974329948425293
200000,22,11.007941,5.169355869293213
200000,23,8.084494,4.972337007522583
200000,24,8.139123,5.255077123641968
200000,25,8.359487,5.462291955947876
200000,26,8.391560,5.684049129486084
200000,27,8.758800,5.770262956619263
200000,28,8.697410,7.228866815567017
200000,29,10.529060,6.748748064041138
300000,1,5.049837,0.39879393577575684
300000,2,4.999988,0.6521329879760742
300000,3,5.191879,1.227513074874878
300000,4,6.243599,1.5896849632263184
300000,5,6.392809,1.95369291305542
300000,6,7.230698,2.185676097869873
300000,7,7.063051,2.3415229320526123
300000,8,7.007305,2.718925952911377
300000,9,7.597280,3.0560858249664307
300000,10,7.948046,3.3406848907470703
300000,11,8.303647,3.7347559928894043
300000,12,8.644016,3.9481990337371826
300000,13,8.988841,4.201090097427368
300000,14,9.220009,4.482311010360718
300000,15,9.591484,5.096189975738525
300000,16,11.372122,6.015052080154419
300000,17,13.544034,6.483412027359009
300000,18,11.093557,5.888116121292114
300000,19,11.135735,6.484031915664673
300000,20,13.617075,7.715152978897095
300000,21,11.268502,8.687007904052734
300000,22,12.248424,7.330322027206421
300000,23,12.790466,7.758759021759033
300000,24,12.496038,8.067513942718506
300000,25,13.529378,9.20055103302002
300000,26,13.089031,8.631150960922241
300000,27,13.421922,8.857886791229248
300000,28,13.454478,9.14832592010498
300000,29,14.291851,9.364025831222534
400000,1,6.220533,0.5234339237213135
400000,2,6.598748,0.8782110214233398
400000,3,7.094580,1.4018709659576416
400000,4,7.558311,1.9780261516571045
400000,5,8.196334,2.2798759937286377
400000,6,8.436233,2.9080810546875
400000,7,9.305592,3.185141086578369
400000,8,9.821381,3.628200054168701
400000,9,10.074217,4.055988073348999
400000,10,10.657254,4.446260929107666
400000,11,10.936804,4.90364408493042
400000,12,11.640120,5.3671159744262695
400000,13,13.407491,6.790678024291992
400000,14,14.551184,6.747207880020142
400000,15,12.794846,6.455417156219482
400000,16,12.994971,6.750468015670776
400000,17,13.372613,7.170466899871826
400000,18,14.048044,7.479609966278076
400000,19,14.200701,8.008819103240967
400000,20,15.118892,8.684107065200806
400000,21,16.563385,8.623816013336182
400000,22,16.038896,9.44138503074646
400000,23,16.571178,10.052495956420898
400000,24,17.325806,10.407119035720825
400000,25,17.543801,10.885921001434326
400000,26,18.187491,11.307389974594116
400000,27,19.019851,11.801090002059937
400000,28,22.121493,16.552601099014282
400000,29,21.300628,14.233819007873535
500000,1,8.258871,0.6909451484680176
500000,2,9.450933,1.1903529167175293
500000,3,9.153359,1.7910821437835693
500000,4,10.803211,2.4749979972839355
500000,5,10.078972,2.842794895172119
500000,6,11.034502,3.480370044708252
500000,7,11.473560,4.021655797958374
500000,8,15.115216,6.300132989883423
500000,9,13.574694,5.095139026641846
500000,10,13.453903,5.70479416847229
500000,11,14.264922,6.194103956222534
500000,12,14.561968,6.808797121047974
500000,13,15.549992,7.005393028259277
500000,14,15.421756,7.5037219524383545
500000,15,16.075919,8.094840049743652
500000,16,17.189857,8.546045064926147
500000,17,16.942610,9.222743034362793
500000,18,17.374533,9.502074956893921
500000,19,17.974813,9.888216018676758
500000,20,18.582270,10.321635007858276
500000,21,18.672008,10.743128061294556
500000,22,20.745360,13.585568904876709
500000,23,21.081814,12.802519083023071
500000,24,22.492027,13.653104066848755
500000,25,25.304412,13.932537078857422
500000,26,23.198207,16.0445339679718
500000,27,23.644097,15.228567123413086
500000,28,25.116650,15.593930006027222
500000,29,28.061998,20.95269799232483
600000,1,11.143774,0.8553180694580078
600000,2,10.907213,1.397481918334961
600000,3,11.079517,2.265697956085205
600000,4,11.964451,2.992600917816162
600000,5,12.527018,3.556591033935547
600000,6,13.359627,4.263011932373047
600000,7,13.738690,4.802989959716797
600000,8,14.860169,5.513084888458252
600000,9,15.138111,6.092941999435425
600000,10,16.215597,6.722856044769287
600000,11,16.793737,7.406598091125488
600000,12,17.790090,7.909008979797363
600000,13,18.386765,8.440351963043213
600000,14,18.535934,9.212526082992554
600000,15,21.101045,10.051771879196167
600000,16,19.755971,10.193824052810669
600000,17,20.376309,10.842688083648682
600000,18,21.211344,11.344539880752563
600000,19,21.877641,11.963106870651245
600000,20,22.174003,12.528947114944458
600000,21,22.677382,13.078246116638184
600000,22,25.376858,15.284327030181885
600000,23,30.761149,23.209931135177612
600000,24,37.337596,17.205839157104492
600000,25,52.536786,36.38513207435608
600000,26,36.248215,28.740617990493774
600000,27,50.562662,30.769237995147705
600000,28,59.238741,37.64950394630432
600000,29,46.160732,33.37142491340637
700000,1,19.249734,0.9878060817718506
700000,2,14.047459,1.5754740238189697
700000,3,13.353213,2.680510997772217
700000,4,14.166811,3.452899932861328
700000,5,14.510840,4.26769495010376
700000,6,15.643872,4.873894929885864
700000,7,16.165732,5.653791904449463
700000,8,17.397369,6.388381004333496
700000,9,18.360797,7.128924131393433
700000,10,19.230141,7.8794190883636475
700000,11,19.837500,8.744177103042603
700000,12,21.380211,9.155971050262451
700000,13,21.443728,9.874959945678711
700000,14,22.194523,10.620677947998047
700000,15,22.971883,11.394546031951904
700000,16,23.730806,12.03278398513794
700000,17,24.436511,12.827003955841064
700000,18,25.455742,13.527902841567993
700000,19,26.719229,15.968564987182617
700000,20,28.204228,14.887067794799805
700000,21,30.563485,15.81315302848816
700000,22,38.156359,30.523832082748413
700000,23,61.109880,33.88310194015503
700000,24,59.601131,33.01536417007446
10,2,0.025111,0.00034809112548828125
100,2,0.030883,0.0009090900421142578
100,2,0.035446,0.0009059906005859375
